day,time,code,codeLong,total,man0_9,man10_14,man15_19,man20_24,man25_29,man30_34,man35_39,man40_44,man45_49,man50_54,man55_59,man60_64,man65_69,man70,woman0_9,woman10_14,woman15_19,woman20_24,woman25_29,woman30_34,woman35_39,woman40_44,woman45_49,woman50_54,woman55_59,woman60_64,woman65_69,woman70
20200501,17,11110,11110570,5641.8703,192.988,123.4222,131.9653,255.0455,181.1618,100.4437,146.7423,194.5486,241.5134,202.4519,174.4889,197.0304,152.8468,337.5904,247.0793,156.1843,180.0862,113.6399,120.9805,162.2315,161.6489,219.7001,246.1964,172.5143,231.3182,248.814,170.261,578.9752
20200501,17,11110,11110580,5554.8823,244.7417,97.3588,111.3174,148.4879,172.6362,154.861,215.4495,180.7619,252.6015,203.691,186.3676,198.5867,118.4925,294.7006,160.8098,76.9404,171.053,186.8295,183.8022,212.1058,224.2949,217.1621,247.5907,266.5116,239.7341,176.9062,174.8389,436.2477
20200501,17,11110,11110600,7617.5657,67.1013,47.3654,197.8738,328.2721,381.9926,288.9853,309.7066,310.7543,352.6683,311.7942,211.364,161.9886,130.7371,266.3056,197.7111,112.5431,246.6367,401.6488,522.6812,401.0556,344.6567,360.1866,363.7509,292.6995,289.7603,220.6288,163.182,333.5151
20200501,17,11110,11110615,69191.238,824.2671,259.7009,725.7767,2999.3745,4396.6206,3618.1329,3256.8196,2835.2034,3362.0243,2999.8945,3299.6171,2600.9472,1998.63,4024.7766,563.6522,276.4058,1023.6711,4580.0247,4962.314,3120.5195,2460.1219,2103.971,2604.8443,2230.5762,2330.8576,2041.2562,1279.9853,2411.2531
20200501,17,11110,11110630,20894.6493,107.8011,82.0574,297.8438,579.2251,802.0187,795.5051,853.9801,794.7358,1015.5468,1160.4726,1264.0187,1043.2024,687.7318,1364.3162,78.1666,81.72,307.3288,807.0074,911.3484,582.2976,583.7262,582.1756,797.4592,913.8555,1259.2964,1030.9866,640.4146,1470.4103
20200501,17,11110,11110640,23012.3268,347.0602,191.7459,421.635,1098.6521,1543.0546,1124.8111,854.4521,739.5821,926.1248,716.7403,722.4608,525.6862,346.1959,708.0032,288.8075,198.0821,665.3719,2018.4911,1802.6442,1367.4916,1109.0125,796.8867,872.8006,780.9327,673.1204,559.475,473.4555,1139.5506
20200501,17,11110,11110650,30018.2496,526.7985,400.5098,1015.0468,2516.7265,2152.1086,1178.688,940.933,897.5591,963.2628,830.3416,691.465,495.0897,364.1797,885.8357,498.0464,325.0064,1304.0558,3598.5053,1871.1991,1193.0472,993.3293,837.1107,1200.8521,727.818,865.1949,653.0572,490.8312,1601.6525
20200501,17,11110,11110670,10356.4173,104.5713,72.6499,137.325,292.4078,363.5026,409.7626,421.36,357.4834,431.5916,507.9159,550.273,554.3425,341.527,514.763,169.5915,83.2538,120.901,377.9288,392.8425,325.5594,393.9921,374.0018,464.5096,489.5021,635.0798,417.6166,292.7088,759.4542
20200501,17,11110,11110680,9612.8677,187.9865,127.3459,219.2701,322.8211,271.0813,341.5903,324.0391,312.5998,447.9353,497.295,563.5363,409.3666,275.2681,481.7651,142.8205,106.6849,221.3976,330.9068,300.7337,263.3682,244.5053,243.6841,463.9303,512.2553,518.0976,428.121,331.1374,723.3258
20200501,17,11110,11110690,3549.2046,129.7345,67.6656,83.5484,117.4226,117.8653,126.4775,143.7214,101.0653,131.9166,134.127,144.0561,84.0492,72.1541,180.8572,99.5085,64.7247,75.8923,114.4022,116.911,137.566,163.3757,151.935,182.9238,139.1675,160.2819,116.285,112.161,279.4092
20200501,17,11110,11110700,7839.8506,217.0253,102.8557,136.624,204.6916,287.8766,252.9401,306.6942,220.6054,316.4176,347.649,431.1949,344.4244,226.1873,454.4288,202.3993,103.3529,140.7419,265.3412,253.9046,260.3576,317.4678,256.7725,368.7529,341.9844,421.835,311.6559,221.1561,524.514
20200501,17,11110,11110710,14274.4392,163.7363,81.8681,200.7321,419.9277,597.5644,555.6458,574.8163,489.8481,673.1307,727.9708,839.1793,684.4977,515.8018,928.8795,227.1939,94.4512,226.0342,532.5533,543.2599,518.02,549.2563,487.7281,617.1174,677.9088,604.8331,592.3941,387.0269,763.0642
20200501,17,11140,11140520,19900.846,388.4322,56.4992,139.9321,539.0652,1050.4782,1123.5337,1185.737,905.7142,1095.3917,827.9806,740.0888,546.058,319.9291,581.1844,280.9824,137.2983,198.351,897.2704,1599.5687,1246.9275,1212.8278,891.6534,866.8558,775.4533,748.8642,570.3232,215.4046,759.0407
20200501,17,11140,11140540,26356.293,197.0478,82.5239,169.8727,566.3436,1144.1016,1289.6783,1323.9625,1217.9901,1228.9676,1121.1053,990.4758,917.6954,512.6133,1084.5915,282.8471,100.5159,229.2764,1086.4765,1549.1519,1432.7705,1226.8849,1156.5672,1465.5407,1251.8303,1402.1356,1116.8144,713.0079,1495.5042
20200501,17,11140,11140550,28137.6547,375.2225,114.6511,235.7559,1009.3278,1831.4789,1672.8468,1662.9188,1298.0354,1408.3174,973.3038,806.9701,714.5238,550.051,880.9785,396.1664,152.3717,508.1556,1964.3615,2521.2511,1771.7927,1444.625,1007.5247,1187.597,955.2175,939.9859,663.8133,403.5711,686.8384
20200501,17,11140,11140570,9698.1307,161.4968,53.8323,173.0717,713.386,576.6954,486.8694,473.6949,454.9839,478.6771,419.1147,447.2779,299.0162,208.1285,366.2425,145.6078,68.6831,207.7583,630.7211,527.4552,383.633,329.0738,264.6515,291.7824,313.7564,285.6205,289.4715,177.5757,469.8538
20200501,17,11140,11140580,9860.78,139.7329,80.5242,185.1667,455.055,548.9369,485.7149,480.3022,405.68,441.6086,381.4791,345.9321,304.57,208.5503,382.9754,127.8731,74.3989,159.7769,622.7702,571.1869,486.8922,442.5554,386.0283,305.3034,351.7566,382.0822,297.5741,260.375,545.9793
20200501,17,11140,11140590,23208.719,205.056,99.0718,324.3597,820.3684,1223.0591,1162.8773,1233.8761,1104.4748,1241.5276,954.0384,1029.4373,764.9103,597.9776,896.2312,191.8451,106.0792,407.7473,1293.0645,1331.5862,1174.0467,1109.4544,895.5638,1070.6296,956.6888,993.9529,664.8773,506.883,849.0336
20200501,17,11140,11140605,16666.7084,85.4332,34.8059,87.7805,485.8788,745.2807,789.167,805.0927,627.0587,926.7786,916.7296,1032.3337,889.6359,635.0989,1487.3819,108.7347,47.276,178.2767,852.5925,1063.8231,740.1393,487.8561,405.2375,570.3776,498.9952,631.6752,513.6045,372.1321,647.5318
20200501,17,11140,11140615,20098.35,88.8829,64.7673,216.3217,851.0173,866.7026,1151.1556,1271.167,951.5203,1027.0384,872.7856,996.6874,695.5055,453.9844,716.0543,185.7875,80.0468,253.7127,677.1976,877.9878,894.8928,1166.664,837.4215,1089.3894,868.6211,968.4662,682.3056,397.2838,894.9827
20200501,17,11140,11140625,14306.0984,341.402,188.6003,343.4372,471.499,613.2416,509.3538,665.5964,545.5463,556.1368,535.46,495.88,441.6953,347.1791,716.6761,349.1689,167.8171,314.0523,663.5591,611.7185,643.9481,587.0837,494.7719,651.2035,448.169,589.6896,567.705,423.9401,1021.5686
20200501,17,11140,11140635,15589.6198,537.3775,194.4357,293.4982,370.9636,466.1585,475.975,616.6298,582.6613,621.1325,449.6246,516.7362,472.7452,431.4961,1005.5095,498.94,191.2482,318.2938,497.2184,478.197,562.6733,709.5831,675.7167,651.8651,510.9353,632.6081,741.4931,498.7278,1587.1762
20200501,17,11140,11140645,10184.0493,441.2929,210.2226,158.9644,248.2665,295.8456,308.748,434.031,370.0002,371.2752,364.427,362.0633,300.0504,212.741,561.4256,307.1183,155.89,196.302,341.5689,333.7459,309.4808,439.1884,362.532,385.1896,408.2341,464.6985,335.6843,292.1263,1212.9373
20200501,17,11140,11140650,11047.8144,299.7966,138.6681,156.125,252.0222,413.8413,414.2339,470.8396,458.346,538.0636,448.0875,576.7436,401.1623,273.758,467.7712,264.8736,103.8874,216.041,397.8022,473.8091,383.6691,446.4049,354.4166,513.5955,433.9644,523.3639,485.4106,303.3721,837.7457
20200501,17,11140,11140665,10474.4588,405.9025,198.3594,164.8675,284.1235,321.1625,397.5619,408.5903,387.8039,415.4632,422.5172,421.1732,340.9734,275.5782,480.2357,284.8519,166.8622,200.6775,329.7083,401.6497,333.0811,451.9527,348.9594,451.1859,501.1079,528.1953,406.5974,262.7919,882.5265
20200501,17,11140,11140670,14306.9655,411.8176,108.645,121.4176,315.3587,511.6724,636.8969,852.1358,596.094,590.2523,512.7373,655.731,520.2383,372.4632,654.5409,463.2864,119.6638,166.2249,532.7789,659.1561,655.1943,771.8306,493.9759,579.5962,544.6722,596.0126,528.9412,356.754,978.8772
20200501,17,11140,11140680,7325.8701,136.3271,46.5151,161.4037,199.7437,299.1653,314.7835,418.214,377.7703,389.0033,350.1441,304.7968,226.6322,169.0598,294.1292,171.923,66.7464,122.4823,231.0684,317.6253,302.2979,411.1637,261.2122,305.5819,273.9424,299.8861,231.6387,188.6252,453.9873
20200501,17,11170,11170510,12885.0549,336.4719,185.9585,354.3245,410.677,525.8935,556.7025,620.8373,435.2494,572.7121,469.3991,415.7595,403.223,264.9938,523.8443,266.6002,140.8974,326.9513,494.8705,555.406,624.257,545.2944,464.7684,522.3082,478.5363,509.9063,496.7698,287.6179,1094.824
20200501,17,11170,11170520,12025.7799,249.3964,134.0935,210.8363,501.1639,698.5264,631.3266,725.9092,539.5574,466.4248,326.9147,283.6745,294.7948,201.5366,482.5617,182.8543,103.3526,239.8604,623.2408,801.4069,727.6844,657.9695,466.5116,395.702,302.2652,386.8432,319.737,287.7539,783.8806
20200501,17,11170,11170530,14317.0348,127.2111,61.3817,307.3682,580.5255,874.7772,727.3066,709.1525,616.1134,681.9673,611.8042,580.6629,474.6423,327.7922,656.4471,207.2771,94.3699,257.2958,895.8544,825.6303,754.5723,594.5356,463.4745,522.9957,455.6845,521.3854,474.1116,263.309,649.3857
20200501,17,11170,11170555,21863.522,428.9851,308.8693,681.052,748.8042,1059.3132,908.457,886.3836,762.3332,897.6824,760.4351,770.901,487.445,429.9238,847.1387,505.4524,273.9728,762.5688,1828.8129,1284.4489,857.0638,928.0339,638.1523,854.4094,676.8841,840.7373,602.8584,551.0372,1281.3667
20200501,17,11170,11170560,18266.9812,740.2486,236.5289,374.4983,613.0465,783.0603,826.4946,1149.39,919.7567,1006.8886,565.021,608.1433,538.7428,316.2204,656.9565,601.9012,178.2376,292.8604,626.073,815.2265,911.3956,936.6882,645.7606,749.4837,570.4841,618.9272,612.581,414.8076,957.558
20200501,17,11170,11170570,11380.8553,429.7522,192.16,284.4368,243.9511,374.4604,383.6641,522.9482,529.9015,557.4673,428.0616,460.049,356.8322,250.542,511.8982,247.3203,197.9401,375.4447,388.9495,390.878,405.0192,434.9701,433.0459,480.4466,480.7369,410.9197,391.4798,310.3956,907.1869
20200501,17,11170,11170580,10012.6028,276.4732,163.258,251.086,237.2347,300.3239,371.3795,442.3965,354.4824,457.8465,319.3685,335.5333,301.2875,220.2618,433.0152,450.6261,212.6094,239.8181,435.9,434.8591,387.7655,446.1714,334.2374,442.2965,374.9645,412.8083,327.6601,255.1578,793.7803
20200501,17,11170,11170590,7729.1976,218.972,98.9177,235.199,217.4929,231.7617,237.6416,369.6371,258.8898,347.3003,323.7288,242.2234,217.1751,194.357,402.8333,158.3043,69.7444,192.4558,245.2615,255.5434,244.653,386.4079,296.8075,350.7164,335.234,348.7286,298.1147,206.9668,744.1285
20200501,17,11170,11170625,45177.0242,917.6595,387.1979,899.6742,2116.6605,2619.4666,2557.9966,2583.5028,2316.9337,2297.0151,1695.2297,1541.9276,1098.546,708.1022,1529.1275,789.5585,293.8711,730.9639,2022.0965,2771.6606,2316.3666,2135.1893,1593.9358,1805.3699,1549.6096,1611.3633,1205.8803,793.6358,2288.4821
20200501,17,11170,11170630,26858.8127,1025.2245,550.6335,653.5702,611.5941,759.7989,844.6327,1039.0577,1055.4341,1198.6434,1033.7044,854.034,709.9206,562.2606,1142.5168,1071.777,553.6179,511.5984,845.4072,1005.5562,986.3567,1290.4301,1289.0535,1227.6033,987.9226,1131.8393,955.6635,646.6633,2314.2978
20200501,17,11170,11170640,7797.6185,387.5524,135.5371,153.7224,135.7499,323.7559,340.797,418.0994,314.137,379.1236,335.4626,290.1748,279.2856,158.7747,361.0059,205.7795,93.536,128.1512,266.2234,296.7467,315.8072,317.3882,238.6651,277.631,232.406,297.3235,272.8339,195.6842,646.2639
20200501,17,11170,11170650,13805.2072,111.3257,59.6132,185.3175,660.8977,1166.5489,875.6738,808.191,623.9691,465.0065,408.1428,403.1008,310.134,300.2947,532.5622,140.6334,62.5037,325.5793,1101.8857,1199.3295,835.0463,653.8994,405.5941,442.47,381.5182,333.2653,285.3835,240.3438,486.9776
20200501,17,11170,11170660,13438.2249,267.0447,121.1016,187.8858,437.2456,772.305,725.29,842.0937,553.9402,573.2419,370.7493,324.6001,296.7249,195.2997,517.7366,285.8447,140.8205,260.8531,696.5739,940.4512,882.5937,701.9756,512.8578,506.9383,391.5347,496.5267,348.6079,271.159,816.2274
20200501,17,11170,11170685,39753.4689,650.5413,279.2464,524.6713,1358.124,2392.4304,2261.3699,2558.8882,1857.4545,1567.8369,1269.2813,1133.4915,842.0879,596.8049,1227.7549,724.6926,324.1719,593.0455,2282.2636,3371.0205,2601.8858,2310.6309,1513.6765,1581.5838,1073.0503,1231.7246,1013.3687,694.9192,1917.4531
20200501,17,11170,11170690,16709.0204,372.2438,268.4311,517.0478,531.2868,516.2408,541.1664,674.0264,643.3485,826.1669,767.0416,620.8468,483.6555,295.3457,839.5557,510.1906,325.9547,340.2536,500.4928,599.3822,620.1547,614.7233,722.2295,838.6593,658.4066,654.701,549.8496,437.6232,1439.9953
20200501,17,11170,11170700,10247.243,156.2827,106.1458,238.7175,398.2568,513.6036,499.0828,503.3004,398.7763,420.3361,402.3115,311.0205,312.3191,231.1555,444.95,259.9283,165.8752,152.9678,324.4407,397.3465,494.3274,440.4478,396.4886,418.6087,351.622,368.9218,415.2589,341.5581,783.1907
20200501,17,11200,11200520,14352.1322,569.2484,277.1562,388.1671,365.5881,436.4614,467.6187,530.329,495.5143,610.0222,446.0422,489.1285,389.1505,297.6897,598.0852,670.9696,329.5804,326.2834,512.8522,577.2675,617.2765,668.3881,548.643,635.985,531.1702,556.8185,574.3207,447.1235,995.2525
20200501,17,11200,11200535,25724.6557,1165.0275,337.1733,428.9408,753.0868,969.7539,892.3333,1183.5618,1028.1637,975.4234,874.3277,947.1158,744.1963,510.7005,1002.9403,1058.4526,307.098,471.4972,1057.1037,1247.6467,1087.4616,1333.8531,965.7972,1103.1931,1053.1494,1115.4778,887.2423,646.9042,1577.0337
20200501,17,11200,11200540,22873.0053,705.1712,383.8167,509.3875,729.5945,901.5023,902.2386,919.1674,920.8513,901.3422,874.2591,903.2234,692.3197,528.9354,1138.2365,643.2226,357.6379,607.5266,968.9487,867.748,756.325,829.7994,664.0143,981.4381,842.274,885.4543,857.8498,724.5894,1876.1316
20200501,17,11200,11200550,24924.3358,415.4492,189.3956,920.1116,2657.6499,2698.543,1252.9443,860.2511,733.1829,705.292,594.5401,641.5585,577.4453,351.385,789.7693,330.1644,157.9048,964.5171,2537.2698,1601.7502,833.4079,759.2021,498.5284,631.6869,626.1658,604.8887,516.682,404.1555,1070.4937
20200501,17,11200,11200560,24013.2184,666.4554,383.0559,780.219,1084.8094,1140.8987,994.0438,1062.7774,904.6293,943.377,685.7898,785.4255,575.5099,421.3843,865.219,706.1667,406.1277,871.0482,1379.9452,1286.9386,936.817,1010.9934,746.1147,890.7313,798.754,871.8418,720.5391,495.4144,1598.1931
20200501,17,11200,11200570,16495.038,931.8273,471.2793,480.9827,340.9761,382.9019,404.2341,655.8228,651.5032,671.763,516.5066,497.105,394.1481,310.7049,716.3099,891.9195,496.5016,488.1073,443.4069,425.5706,590.1211,741.77,719.2158,753.8806,528.6368,640.8078,490.5185,493.6907,1364.8233
20200501,17,11200,11200580,10980.4426,452.7206,277.6849,272.3829,266.7693,306.3501,300.4241,412.3353,387.2079,492.1929,349.3909,367.581,235.7198,218.9957,481.4951,521.4478,322.9657,273.2388,416.3961,318.9842,424.6648,461.5711,398.3511,494.9003,417.5549,420.7524,373.7353,292.7968,1021.8331
20200501,17,11200,11200590,14760.4538,592.108,326.8046,441.3458,362.8138,334.898,398.0075,703.352,550.6593,586.2902,513.9995,458.046,418.241,337.637,638.5767,721.2334,330.5043,328.4768,453.352,434.58,533.1469,850.384,634.3856,677.2554,541.7765,552.3691,588.7347,412.8083,1038.6664
20200501,17,11200,11200615,18986.3515,1042.794,337.7124,470.0865,578.3958,500.8318,591.9333,816.6751,655.5811,750.3871,580.1874,587.7714,486.7208,469.7966,904.8991,783.0256,298.1828,520.614,462.7289,525.6334,648.4512,963.7165,713.6062,784.3612,731.4253,729.9608,774.1286,617.4212,1659.3226
20200501,17,11200,11200620,12511.328,698.0604,228.5261,210.4515,294.0291,331.9805,408.5075,547.7057,456.3928,496.9918,373.6772,410.3177,318.5943,275.6784,611.0796,582.5311,190.0456,228.8018,291.4325,346.9557,508.4626,689.9791,516.1701,534.1476,439.9899,524.5855,486.9929,412.0715,1097.1709
20200501,17,11200,11200645,26007.766,1027.4081,284.7375,449.7937,542.9069,687.6991,907.6168,1148.5726,1096.97,969.8273,781.4453,768.2109,718.5899,566.0586,1402.7457,1351.0816,429.4575,551.1797,803.3784,1044.5472,1258.2861,1381.4505,1066.2981,1117.2377,846.3102,994.0525,948.8469,833.7681,2029.2887
20200501,17,11200,11200650,21189.4179,592.0297,284.9486,427.6197,645.6449,1002.0134,1088.3341,915.4515,808.8509,877.3369,669.7838,850.8911,605.3457,392.3736,637.7891,608.8556,312.4244,465.0768,1265.4905,1491.7983,1155.7587,1028.5351,700.1133,727.8307,749.0398,816.0899,621.4299,407.4333,1041.1297
20200501,17,11200,11200660,20208.9938,453.6282,204.6091,372.3645,701.8091,1208.5958,1069.1353,995.5541,825.2412,785.4583,633.8636,627.2731,585.7285,321.9887,722.0113,550.2592,247.7186,546.675,1507.983,1520.5645,1042.0937,827.272,669.5851,679.5372,555.2637,690.7135,541.2534,418.4741,904.3392
20200501,17,11200,11200670,18300.5687,483.1366,215.5,268.9449,489.6228,869.8736,791.3566,942.904,786.211,854.8743,762.8063,992.1791,742.613,436.5865,571.2444,424.1848,218.2459,337.6534,665.4133,800.4443,772.7017,828.1284,581.0776,699.424,746.3152,828.4382,716.2806,437.8541,1036.5551
20200501,17,11200,11200690,24469.8182,388.6852,129.2085,382.7185,1020.2676,1640.1071,1364.7498,1362.9842,975.6464,1209.2324,848.0693,1005.4793,726.5394,422.2784,764.2875,513.3013,181.8788,393.8099,1735.7919,1876.5962,1291.2851,906.8645,751.7634,809.4928,735.283,794.1988,627.0052,471.1375,1141.156
20200501,17,11200,11200720,8383.6606,148.8059,75.2481,219.4957,312.6859,436.0369,427.7873,476.3243,331.7196,445.3929,318.137,413.4947,300.9616,222.4253,293.2326,225.9487,93.4518,141.3066,359.1053,398.7926,318.0749,338.8416,275.7204,279.05,270.1056,319.8106,315.9692,188.6627,437.0727
20200501,17,11200,11200790,16848.1291,362.4485,224.5166,326.6378,549.5477,711.5681,600.5732,809.8129,716.1269,922.7375,683.3313,805.7026,673.4773,449.6823,761.6198,295.9492,195.1812,394.9515,688.6618,606.5031,648.9024,722.2475,567.8264,690.77,644.5576,688.6931,515.5859,410.5744,1179.9438
20200501,17,11215,11215710,37372.533,411.334,189.8463,1087.289,3924.5729,3545.1301,1909.3102,1360.0692,923.032,1045.3096,859.377,792.5598,610.9551,473.4594,710.0021,418.2141,194.2177,1773.5542,5240.0257,3428.5528,1629.4163,1065.0094,919.8492,912.0097,860.1562,806.2864,743.7742,453.0267,1086.1956
20200501,17,11215,11215730,17438.0572,401.714,168.1294,376.4585,1139.9039,1325.7678,909.1341,766.463,657.8165,713.1559,596.2566,592.0615,458.5482,287.115,581.5148,314.6963,154.1842,358.3661,1072.2274,969.4024,772.9519,630.1416,496.7946,622.8193,529.3572,583.9089,494.3798,403.5343,1061.254
20200501,17,11215,11215740,16052.494,457.4427,160.9184,310.3477,491.3766,754.7212,673.5162,779.1521,660.5842,713.9298,625.4688,710.1107,529.819,388.402,737.8066,340.9381,134.2155,319.9813,537.3319,703.3067,761.5333,637.8499,510.9616,629.7394,588.7672,716.9143,582.1844,457.1879,1137.9874
20200501,17,11215,11215750,16063.1523,652.6472,304.3481,396.8028,506.6174,675.3308,673.2925,713.5099,573.2746,613.0901,577.2768,587.0254,449.4646,354.2974,636.0985,427.476,211.3363,318.8334,532.362,692.3895,740.7385,766.8106,546.389,628.133,641.7117,663.337,630.7322,487.772,1062.0566
20200501,17,11215,11215760,15615.7264,472.8761,233.8311,352.7784,446.5484,586.8237,554.3167,705.0108,521.3708,632.9999,629.6704,806.1673,546.93,403.5185,822.3707,390.8497,189.6657,309.0725,450.0035,487.8177,568.8963,588.9867,606.2624,693.578,639.0929,717.5306,607.7527,471.6174,1179.3876
20200501,17,11215,11215770,23455.8503,809.0921,395.0494,729.0131,731.9866,813.1497,817.9928,859.7905,762.2856,843.3078,856.8195,986.4111,840.3305,546.5893,1218.8103,846.744,392.6547,555.9986,642.1115,738.7149,906.2152,975.7025,773.5066,826.3121,941.6259,987.0393,1081.7504,690.9035,1885.9413
20200501,17,11215,11215780,17848.9475,445.5613,148.5206,397.0762,829.6134,924.4283,787.19,846.0763,713.4083,671.5429,542.5033,552.7609,474.1442,341.3212,776.6922,524.4424,187.5099,395.2852,893.868,981.8666,950.5646,877.0148,586.166,654.7017,591.4474,586.1002,606.9877,461.7443,1100.4094
20200501,17,11215,11215810,36701.0825,1612.2269,1362.9328,1548.8902,997.8377,891.1271,938.5972,1044.6749,1407.0475,1664.9625,1422.9358,1232.88,1015.8353,628.7459,1314.3753,1603.9342,1343.5425,1511.7798,1216.0408,975.3181,955.1112,1400.5734,1861.259,2142.6289,1412.0978,1219.4497,1076.3806,869.9683,2029.9294
20200501,17,11215,11215820,24432.2872,643.2593,392.3006,645.9354,953.5673,1204.3095,1005.0543,989.8137,885.645,1037.0346,872.8031,980.9245,702.8223,517.3693,961.9039,593.0294,343.0271,561.0774,1125.6378,1094.2069,983.3654,998.0917,878.5579,939.6998,991.9118,1091.353,912.704,600.3175,1526.5646
20200501,17,11215,11215830,20610.1341,811.5722,379.6655,616.5418,655.2832,879.4152,850.9645,832.8213,779.8334,839.2912,737.9999,809.8198,657.487,454.0707,835.3248,757.974,329.2432,530.4195,701.7969,737.4635,812.7099,900.9882,715.0506,756.157,701.6894,782.1383,771.968,542.3132,1430.1327
20200501,17,11215,11215840,25478.9392,1072.5496,553.6476,770.4637,1070.3731,1266.3846,921.226,1130.061,804.9516,989.3615,738.2088,743.6719,690.8076,481.1675,847.1679,950.4903,505.2225,674.4821,1294.1444,1247.0487,1034.8865,1105.9379,1065.1907,1109.152,963.0189,950.1124,852.1841,558.6719,1088.3549
20200501,17,11215,11215847,33374.7522,660.6965,277.2332,993.173,1883.7113,1887.1513,1489.4833,1254.075,1092.8406,1163.2697,1128.2942,1298.7194,984.5188,610.8502,1188.6463,467.979,228.8516,1092.3734,2906.5555,2435.597,1427.0737,1284.0445,908.9793,1147.2117,1028.1408,1160.7044,984.4579,720.5346,1669.5848
20200501,17,11215,11215850,20751.5129,556.2609,259.056,601.7531,759.1944,998.6889,1006.2523,840.5322,818.6604,947.7679,721.9992,796.4378,563.3754,333.3569,824.7978,576.6229,307.1261,522.1379,898.6457,982.3497,873.4672,870.8324,764.9859,903.5464,693.3111,826.0643,656.9115,457.4425,1389.9357
20200501,17,11215,11215860,22299.4949,732.598,404.9942,730.2878,602.2117,687.9847,733.112,920.5841,782.0053,848.1475,771.9304,969.2444,599.0734,493.7669,1152.7933,726.6739,421.8615,660.6429,704.7559,690.499,699.5629,1012.1709,952.9569,988.2316,864.5042,982.5271,890.5932,681.67,1594.1092
20200501,17,11215,11215870,33825.1787,1294.5497,704.0952,1111.6086,1289.3736,1397.7879,1312.3039,1553.0442,1195.6357,1418.5984,1179.5091,1139.0232,819.8866,663.0885,1236.3094,1469.0953,767.8773,1143.6919,1377.7353,1321.9681,1134.7784,1222.7053,1267.2601,1656.8503,1196.9471,1375.9462,1125.5707,672.3184,1777.6217
20200501,17,11230,11230536,40481.6651,894.7445,410.3484,864.5353,1405.054,1705.253,1458.8126,1653.6954,1566.2378,1927.8817,1720.7142,1869.9133,1587.9252,1197.5273,2512.7148,874.7371,374.8879,684.7703,1550.6971,1585.5141,1447.9986,1467.6077,1255.4117,1554.9887,1379.7305,1612.5876,1491.1875,1197.1637,3229.0258
20200501,17,11230,11230545,29800.4925,642.0545,306.7993,580.1806,1417.9533,1307.4528,863.7017,979.0028,850.7739,1269.1073,1060.2941,1226.8359,1200.8138,960.2499,2335.1242,545.0457,289.7159,626.4647,1756.5707,1015.9431,672.7389,703.4577,772.0659,932.8305,882.9483,1175.5195,1263.1588,923.116,3240.573
20200501,17,11230,11230560,34189.9458,976.5734,478.3629,757.424,1184.5869,1347.2172,1087.7064,1322.4445,1345.3875,1327.1115,1094.6436,1365.729,1156.1638,919.2889,1950.039,987.6612,488.0837,932.4833,1401.0524,1241.9331,1122.316,1301.4991,1179.8909,1255.4512,1309.1867,1503.2116,1380.8188,905.6391,2868.0407
20200501,17,11230,11230570,15301.0672,729.4871,420.929,418.0587,521.7005,530.2522,425.823,504.7439,550.4267,613.5844,518.3887,553.525,355.4084,317.5976,741.5997,630.7528,345.0676,567.3669,539.5422,413.8873,472.3383,508.9238,563.1273,645.1913,486.3602,627.5225,596.9034,383.9822,1318.5761
20200501,17,11230,11230600,21444.5101,1023.5501,417.5627,494.7269,582.7528,733.1958,769.1841,1004.6196,871.4159,829.3702,722.5311,712.0531,747.558,529.6043,1015.6288,766.1239,295.2546,474.9278,688.4266,715.7579,829.3091,986.6978,782.4603,853.4409,767.6128,848.4084,699.1038,535.7228,1747.5093
20200501,17,11230,11230610,23525.5192,832.0503,418.8266,475.7887,533.6397,735.6963,716.5863,923.1121,966.3484,1043.5236,889.5315,952.6165,771.4901,574.3446,1337.0202,882.7842,477.8525,545.2051,615.5046,669.3648,777.7431,865.0768,847.3733,889.0429,906.7188,1003.3635,903.039,695.0217,2276.8534
20200501,17,11230,11230650,31801.3188,1018.9156,440.2239,524.5554,721.8185,1164.8967,1291.2164,1684.8468,1486.9718,1562.4266,1294.3523,1385.5669,1246.8174,871.7719,1449.6285,754.1358,349.6307,578.5811,943.3551,1106.0166,1200.8594,1551.6458,1139.0635,1196.9041,1214.0177,1240.8298,1279.0749,891.461,2211.734
20200501,17,11230,11230660,28644.155,1247.3766,588.1416,797.4483,732.243,887.7176,855.9188,1453.9476,1129.0995,1331.033,1118.8323,937.136,786.208,648.4624,1253.0394,1293.3001,575.2116,803.1729,852.9893,876.7108,945.189,1396.1192,1107.6429,1220.1655,1068.0238,1075.6325,992.4011,734.6922,1936.3007
20200501,17,11230,11230705,21041.5467,468.5581,263.9201,399.3527,600.7194,692.4404,606.1544,826.2511,792.9851,784.4341,724.4882,984.5437,872.4253,766.9025,1463.1639,408.8187,211.9539,370.2467,762.7791,666.4151,510.1012,653.8073,645.5643,640.622,829.4077,991.3505,962.9922,850.2635,2290.8854
20200501,17,11230,11230710,18093.305,368.6488,180.202,440.0465,1570.9441,1355.4105,605.2815,570.2041,514.0338,466.2425,450.322,492.663,351.1992,273.7899,752.6188,247.2375,113.4859,675.2483,2383.7732,1088.5419,572.4317,543.1145,486.4487,493.8896,490.5858,450.8122,391.1636,437.0507,1327.9143
